Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Cenario 1 - Imagem 1MB,7580,0,100.0,192.7317975108187,56.40506500003539,807.2630369997569,30895.0,60.35787762251093,0.0,100,190,280,330,450,530,610,660,760,810,810
GET,Cenario 2 - Texto 500kb,7495,0,120.0,206.39322833048845,63.03133599976718,815.0219660001312,588866.0,59.68104126394715,0.0,120,210,290,340,470,560,630,680,790,820,820
GET,Cenario 3 - Imagem 300kb,7611,0,100.0,191.92316757181206,54.41327599965007,847.7636399993571,30690.0,60.604723823869485,0.0,100,190,270,320,450,530,610,650,760,850,850
,Aggregated,22686,0,110.0,196.97397072458995,54.41327599965007,847.7636399993571,215168.66613770608,180.64364271032755,0.0,110,200,280,330,460,540,620,660,760,820,850
