Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Cenario 3 - Imagem 300kb,10657,0,120.0,240.65214600310443,46.84886399991228,821.7773520000264,30690.0,175.1781222596758,0.0,120,310,400,440,540,610,680,730,800,820,820
,Aggregated,10657,0,120.0,240.65214600310443,46.84886399991228,821.7773520000264,30690.0,175.1781222596758,0.0,120,310,400,440,540,610,680,730,800,820,820
