Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Cenario 3 - 900kb,9261,1746,1400.0,1490.9638510004443,12.961634999555827,5070.944570999927,799771.5685131195,112.05180339886807,21.125412885695244,1400,1700,2000,2100,2700,3400,4100,4300,4900,5100,5100
,Aggregated,9261,1746,1400.0,1490.9638510004443,12.961634999555827,5070.944570999927,799771.5685131195,112.05180339886807,21.125412885695244,1400,1700,2000,2100,2700,3400,4100,4300,4900,5100,5100
