Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Cenario 3 - Imagem 300kb,22054,4605,1400.0,1153.1900093551817,0.5576970006586635,4103.549860000385,24281.754330280222,267.95113836328346,55.94971398217649,1400,1600,1800,1800,2100,2400,2600,2700,3000,3900,4100
,Aggregated,22054,4605,1400.0,1153.1900093551817,0.5576970006586635,4103.549860000385,24281.754330280222,267.95113836328346,55.94971398217649,1400,1600,1800,1800,2100,2400,2600,2700,3000,3900,4100
