Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Cenario 1 - Imagem 1MB,3941,0,74,89.92459340142031,39.01647100019545,809.7425370000337,30895.0,45.51082955242936,0.0,74,90,100,110,130,190,280,330,510,810,810
,Aggregated,3941,0,74,89.92459340142031,39.01647100019545,809.7425370000337,30895.0,45.51082955242936,0.0,74,90,100,110,130,190,280,330,510,810,810
