Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Cenario 3 - Imagem 300kb,30206,12195,270.0,549.2328859982138,0.8405839998886222,3026.393260000077,19340.353439713963,337.59523058455284,136.2965581996498,270,470,760,1000,1600,1800,2000,2100,2800,3000,3000
,Aggregated,30206,12195,270.0,549.2328859982138,0.8405839998886222,3026.393260000077,19340.353439713963,337.59523058455284,136.2965581996498,270,470,760,1000,1600,1800,2000,2100,2800,3000,3000
