Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Cenario 1 - Imagem 1MB,36414,2836,930.0,948.8174955992993,0.7235060000994054,2821.642794000013,28488.831493381665,293.4160178483077,22.851865398412716,930,1100,1300,1400,1600,1900,2200,2300,2700,2700,2800
,Aggregated,36414,2836,930.0,948.8174955992993,0.7235060000994054,2821.642794000013,28488.831493381665,293.4160178483077,22.851865398412716,930,1100,1300,1400,1600,1900,2200,2300,2700,2700,2800
