Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Cenario 1 - Imagem 1MB,1599,0,78,91.47041957286373,41.60836700066284,786.9111930003783,30895.0,15.482225208577217,0.0,78,94,110,110,140,170,250,280,570,790,790
GET,Cenario 2 - Texto 500kb,1559,0,88,102.19206146696408,54.0433940004732,1233.6062360000142,588866.0,15.094927517305742,0.0,88,100,110,120,150,180,280,330,530,1200,1200
GET,Cenario 3 - Imagem 300kb,1554,0,76,92.31262902959662,39.831463000155054,1189.7276529998635,30690.0,15.046515305896808,0.0,76,92,100,110,130,170,250,340,1100,1200,1200
,Aggregated,4712,0,81,95.29551151018661,39.831463000155054,1233.6062360000142,215436.2179541596,45.623668031779765,0.0,81,97,110,110,140,180,250,320,830,1200,1200
