Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Cenario 1 - 100kb,32847,12039,240.0,516.1139772516203,11.507115000313206,2654.2236629993567,93454.45081742624,257.6241079864384,94.42374146950199,240,380,570,990,1600,1900,2100,2300,2500,2600,2700
,Aggregated,32847,12039,240.0,516.1139772516203,11.507115000313206,2654.2236629993567,93454.45081742624,257.6241079864384,94.42374146950199,240,380,570,990,1600,1900,2100,2300,2500,2600,2700
