Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Cenario 1 - 100kb,3928,1295,750.0,856.671401400716,0.8259709998128528,3697.1766530000423,98708.81466395113,71.29273800673874,23.50409768806687,750,960,1200,1300,1700,2300,3000,3300,3600,3700,3700
GET,Cenario 2 - 400kb,3770,1241,960.0,1018.6594587986668,0.7960490002005827,4346.910276000017,309935.575862069,68.42505658997074,22.52400403929806,960,1200,1400,1500,2000,2700,3200,3600,4200,4300,4300
GET,Cenario 3 - 900kb,3948,1306,1100.0,1215.1747197826746,0.7821230001354706,4849.661651000133,659985.320668693,71.6557356544309,23.703746394297557,1100,1500,1700,1900,2400,3100,3700,4000,4700,4800,4800
,Aggregated,11646,3842,920.0,1030.6423852030748,0.7821230001354706,4849.661651000133,357359.3844238365,211.37353025114038,69.7318481216625,920,1200,1400,1600,2100,2800,3400,3700,4500,4800,4800
