Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Cenario 3 - Imagem 300kb,23172,219,660.0,675.9846686078447,0.7414299998345086,2716.368625000541,30399.946918694975,260.2917479370795,2.460033350518747,660,880,1000,1100,1300,1400,1800,1900,2500,2700,2700
,Aggregated,23172,219,660.0,675.9846686078447,0.7414299998345086,2716.368625000541,30399.946918694975,260.2917479370795,2.460033350518747,660,880,1000,1100,1300,1400,1800,1900,2500,2700,2700
