Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Cenario 4 - Imagens 10mb,15340,0,110.0,229.49537745163246,49.45603099986329,887.4806430003446,40724.0,177.45413878878077,0.0,110,290,370,420,530,600,680,710,820,880,890
,Aggregated,15340,0,110.0,229.49537745163246,49.45603099986329,887.4806430003446,40724.0,177.45413878878077,0.0,110,290,370,420,530,600,680,710,820,880,890
