Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Cenario 4 - Imagens 10mb,19179,4295,1300.0,1163.7682651958853,0.7459350008502952,3956.1613850000867,31604.151207049377,266.6837886628109,59.721928792260954,1300,1700,1800,1900,2200,2500,2700,2800,3100,4000,4000
,Aggregated,19179,4295,1300.0,1163.7682651958853,0.7459350008502952,3956.1613850000867,31604.151207049377,266.6837886628109,59.721928792260954,1300,1700,1800,1900,2200,2500,2700,2800,3100,4000,4000
