Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Cenario 4 - Imagens 10mb,16156,445,560.0,663.770134744303,0.6294220002018847,2568.167899999935,39602.30032186185,257.1402781454253,7.082658069739679,560,900,1100,1200,1500,1700,1900,1900,2200,2400,2600
,Aggregated,16156,445,560.0,663.770134744303,0.6294220002018847,2568.167899999935,39602.30032186185,257.1402781454253,7.082658069739679,560,900,1100,1200,1500,1700,1900,1900,2200,2400,2600
