Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Cenario 1 - Imagem 1MB,14814,0,110.0,254.43463410429527,43.548439999995026,1141.307119999965,30895.0,175.04080369549226,0.0,110,280,390,470,640,750,850,920,1100,1100,1100
,Aggregated,14814,0,110.0,254.43463410429527,43.548439999995026,1141.307119999965,30895.0,175.04080369549226,0.0,110,280,390,470,640,750,850,920,1100,1100,1100
