Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Cenario 1 - Imagem 1MB,4576,0,170.0,220.48974223076505,53.22854099995311,713.7609900000825,30895.0,58.55665206680081,0.0,170,300,340,370,430,500,560,600,690,710,710
GET,Cenario 2 - Texto 500kb,4627,0,190.0,231.73845862005493,61.64132400044764,736.3020330003565,588866.0,59.20927209639146,0.0,190,310,350,380,450,510,570,620,700,740,740
GET,Cenario 3 - Imagem 300kb,4597,0,180.0,222.5179653939482,55.03387000044313,749.9561309996352,30690.0,58.825377961338134,0.0,180,300,340,370,430,500,560,610,700,750,750
,Aggregated,13800,0,180.0,224.93695618833047,53.22854099995311,749.9561309996352,217908.72695652174,176.5913021245304,0.0,180,300,350,370,440,500,570,610,700,750,750
