Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Cenario 4 - Imagens 10mb,4803,0,100.0,112.8506055236278,43.80744100035372,460.826755999733,40724.0,45.49256534971379,0.0,100,110,120,120,150,240,310,340,410,460,460
,Aggregated,4803,0,100.0,112.8506055236278,43.80744100035372,460.826755999733,40724.0,45.49256534971379,0.0,100,110,120,120,150,240,310,340,410,460,460
