Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Cenario 1 - Imagem 1MB,1429,0,80,90.95479243245812,39.128411000092456,474.673151999923,30895.0,15.01919905440541,0.0,80,95,100,110,130,170,240,310,470,470,470
GET,Cenario 2 - Texto 500kb,1481,0,90,100.51575565496033,48.45061899959546,448.20748700021795,588866.0,15.565733939520232,0.0,90,100,110,120,140,170,260,310,440,450,450
GET,Cenario 3 - Imagem 300kb,1485,0,81,91.69705995353554,39.5944359997884,481.17936800008465,30690.0,15.607775084529065,0.0,81,95,100,110,130,170,240,290,420,480,480
,Aggregated,4395,0,84,94.42738715403394,39.128411000092456,481.17936800008465,218847.36086461888,46.19270807845471,0.0,84,98,110,110,140,170,240,310,440,480,480
