Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Cenario 1 - 100kb,2620,0,100.0,173.39031890839436,48.93010100022366,2139.4742870006667,145994.0,46.71854910584448,0.0,100,110,130,130,180,300,1800,2000,2100,2100,2100
,Aggregated,2620,0,100.0,173.39031890839436,48.93010100022366,2139.4742870006667,145994.0,46.71854910584448,0.0,100,110,130,130,180,300,1800,2000,2100,2100,2100
