Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Cenario 1 - Imagem 1MB,17862,6513,210.0,466.4937405189265,0.7006079995335313,2939.811397000085,20588.823144104805,104.17569623184446,37.98546128977735,210,340,530,860,1500,1700,1800,1900,2100,2800,2900
GET,Cenario 2 - Texto 500kb,18015,6583,220.0,498.59164860572116,0.7015619994490407,3085.2440210001078,374644.36891479325,105.06803088213402,38.39371897291636,220,370,560,930,1600,1800,1900,2000,2300,3000,3100
GET,Cenario 3 - Imagem 300kb,18006,6581,210.0,471.304407584807,1.0062609999295091,2912.0878549992995,20433.458847050984,105.01554060858757,38.382054467683815,210,350,550,880,1500,1700,1800,1900,2200,2800,2900
,Aggregated,53883,19677,210.0,478.8327841017245,0.7006079995335313,3085.2440210001078,138910.24488243044,314.25926772256605,114.76123473037752,210,350,550,890,1500,1700,1900,2000,2200,2900,3100
