Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Cenario 1 - Imagem 1MB,32990,1203,590.0,676.9286772324657,0.8403499996347819,1940.2806289999717,29768.39542285541,290.729813979305,10.601635835620002,590,880,1100,1200,1400,1500,1600,1700,1900,1900,1900
,Aggregated,32990,1203,590.0,676.9286772324657,0.8403499996347819,1940.2806289999717,29768.39542285541,290.729813979305,10.601635835620002,590,880,1100,1200,1400,1500,1600,1700,1900,1900,1900
