Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Cenario 3 - Imagem 300kb,2634,0,72,87.36230918754816,39.782584000022325,947.2974690002047,30690.0,44.48321372619396,0.0,72,88,99,110,130,160,260,340,610,950,950
,Aggregated,2634,0,72,87.36230918754816,39.782584000022325,947.2974690002047,30690.0,44.48321372619396,0.0,72,88,99,110,130,160,260,340,610,950,950
